Kingdom,Phylum,Class,Order,Family,Genus,Species,Response,MeanR,ResponseToCO2Increase
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Inorganic weight (CaCO3 weight),0.464444444,Increase
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Inorganic weight (CaCO3 weight),0.464444444,Increase
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Abundance (cover),0.464444444,Increase
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,CaCO3 content,0.464444444,Increase
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Aragonite crystal abundance,0.464444444,Increase
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Aragonite crystal width,0.464444444,Increase
Animalia,Annelida,Errantia,Phyllodocida,Nereididae,Alitta,virens,Aragonite crystal length,0.74,No_Response
Animalia,Annelida,Errantia,Phyllodocida,Nereididae,Alitta,virens,Chlorophyll a and c content,0.595555556,No_Response
Animalia,Annelida,Errantia,Phyllodocida,Nereididae,Alitta,virens,Maximum relative electron transport rate,0.595555556,No_Response
Animalia,Annelida,Sedentaria,Canalipalpata,Serpulidae,Hydroides,elegans,Relative electron transport rate at supersaturating irradiance,0.662222222,Increases
Animalia,Annelida,Sedentaria,Canalipalpata,Serpulidae,Hydroides,elegans,Relative electron transport rate at subsaturating irradiance,0.662222222,Increases
Animalia,Annelida,Sedentaria,Canalipalpata,Serpulidae,Hydroides,elegans,Phytochemical efficiency,0.717777778,Increases
Animalia,Annelida,Sedentaria,Canalipalpata,Serpulidae,Hydroides,elegans,Abundance,0.717777778,Decreases
Animalia,Annelida,Sedentaria,Canalipalpata,Serpulidae,Hydroides,elegans,Gonad maturity,0.717777778,Decreases
Animalia,Annelida,Sedentaria,Canalipalpata,Serpulidae,Hydroides,elegans,Gonad maturity,0.717777778,Decreases
Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Fertilization rate,0.603333333,Decreases
Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Fertilization rate,0.603333333,Decreases
Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Fertilization rate at low pH for parents from different env,0.514444444,No_Response
Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Fertilization rate at low pH for parents from different env,0.677777778,Decreases
Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Cleavage rate,0.677777778,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Cleavage rate,0.55,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Rod size,0.55,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Rod size,0.638888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Percent abnormal,0.638888889,Decreases
Animalia,Echinodermata,Echinoidea,Spatangoida,Loveniidae,Echinocardium,cordatum,Percent abnormal,0.712222222,No_Response
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Total mortality (day 3 and 5),0.656666667,Decreases
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Percent normal larvae,0.656666667,Decreases
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Length,0.656666667,No_Response
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Oxygen consumption,0.656666667,Decreases
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Specific growth rate,0.512222222,Other
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Growth efficiency,0.656666667,Increases
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothricidae,Ophiothrix,fragilis,Colony condition,0.656666667,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Reproductive investment,0.814444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Gender allocation (day 1-8),0.814444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Ovicell dissolution,0.87,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Pitting at growing edge of calcification,0.87,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Relative expression of hsp70 (heat shock protein),0.814444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Size,0.944444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Shape,0.944444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Size of arms,0.944444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,"gene expression for metabolism, oxidative phosphorylation",0.944444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Gene expression for biomineralization,0.944444444,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Gene expression for cellular stress and defensome,0.944444444,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Gene expression for acid-base and ion regulation,0.944444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Gene expression for protein synthesis - translational control,0.944444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,coelomic pH,0.844444444,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Coemomic pCO2,0.844444444,Increases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Tripneustes,gratilla,Coelmic [Mg++],0.547777778,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Tripneustes,gratilla,Coelmic [HCO3]/mmol,0.458888889,No_Response
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Tripneustes,gratilla,Mortality,0.547777778,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Tripneustes,gratilla,Survival,0.547777778,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,DNA damage,0.731111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,% cells completed first division,0.731111111,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,Time to first cell division,0.731111111,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,Onset of DNA synthesis,0.731111111,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,G2/M cell transition,0.731111111,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,Mitotic spindle formation,0.731111111,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Rate of development to pluteus stage,0.55,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Body size,0.55,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Heliocidaris,erythrogramma,Respiration,0.638888889,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,droebachiensis,Cellular cytoskelton gene expression,0.731111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Temnopleuridae,Pseudechinus,huttoni,Histone encoding and nucleosome/chromatin organization gene expression,0.601111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Temnopleuridae,Pseudechinus,huttoni,Weight loss,0.601111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Evechinus,chloroticus,Weight loss,0.601111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Evechinus,chloroticus,Weight loss,0.656666667,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Evechinus,chloroticus,ratio of jaw size/test size,0.601111111,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Evechinus,chloroticus,Test robustness,0.656666667,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Evechinus,chloroticus,Condition of calcification of Aristotle's lantern,0.578888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinometridae,Evechinus,chloroticus,Grazing,0.634444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Temnopleuridae,Pseudechinus,huttoni,Ratio of linear extension of shell:shell diamter,0.601111111,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Temnopleuridae,Pseudechinus,huttoni,Mortality,0.601111111,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Temnopleuridae,Pseudechinus,huttoni,Shell dissolution,0.578888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Temnopleuridae,Pseudechinus,huttoni,Respiration rate,0.578888889,Decreases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Gut clearance,0.777777778,Increases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Calcification,0.7,Decreases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Survival,0.7,Increases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Shell growth,0.7,Decreases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Calcification,0.7,No_Response
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Length at 5 day,0.777777778,Increases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Shell abnormality at day 5,0.777777778,Increases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Shell length at day 13,0.777777778,Increases
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Shell dissolution at day 13,0.777777778,No_Response
Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,pavonica,Survival to day 13,0.777777778,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,NH3 excretion,0.564444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,O2 consumption:NH3 excretion ratio,0.564444444,No_Response
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,O2 consumption:NH3 excretion ratio,0.638888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Respiration,0.638888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,NH3 excretion,0.638888889,Other
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,O2 consumption:NH3 excretion ratio,0.638888889,Other
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Respiration,0.638888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,NH3 excretion,0.638888889,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,O2 consumption:NH3 excretion ratio,0.564444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,Respiration,0.564444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,NH3 excretion,0.564444444,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Paracentrotus,lividus,O2 consumption:NH3 excretion ratio,0.564444444,Increases
Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,NH3 excretion,0.666666667,No_Response
Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Respiration,0.592222222,Decreases
Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Mortality,0.592222222,No_Response
Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Shell degradation,0.592222222,No_Response
Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Shell diameter,0.592222222,No_Response
Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Parvulastra,exigua,Shell increment:shell diameter,0.536666667,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Mortality,0.767777778,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Mortality,0.767777778,No_Response
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Shell degradation,0.678888889,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Shell degradation,0.767777778,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Mortality,0.712222222,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Shell mass growth,0.745555556,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Hippothoidae,Celleporella,hyalina,Shell dissolution state,0.745555556,Increases
Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,franciscanus,Locomotory speed,0.77,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Wing beats per sec,0.742222222,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Oxygen consumption rate,0.686666667,Other
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Oxygen consumption rate,0.742222222,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Shell growth at day 11,0.642222222,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Larval weight at day 11,0.642222222,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Survival to settlement,0.642222222,Decreases
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Timing to settlement,0.642222222,Other
Animalia,Echinodermata,Echinoidea,Temnopleuroida,Toxopneustidae,Lytechinus,pictus,Shell dissolution type,0.642222222,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Psammechinus,miliaris,Shell dissolution,0.564444444,Decreases
Animalia,Echinodermata,Echinoidea,Echinoida,Echinidae,Psammechinus,miliaris,Survival,0.564444444,Increases
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,locusta,Growth,0.684444444,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,locusta,Expression of heat shock protein (hsp70),0.584444444,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,locusta,Expression of gapdh gene (physiological stress),0.584444444,Increases
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Chaetogammarus,marinus,Number of hatchlings per female,0.722222222,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Chaetogammarus,marinus,Ca++ concentration of hatchings,0.662222222,No_Response
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Chaetogammarus,marinus,Development time,0.722222222,Increases
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Chaetogammarus,marinus,Respiration rate post-brooding,0.628888889,No_Response
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Corrosion after 45 days,0.7,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Corrosion after 128 days,0.7,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Frontal wall thickness,0.7,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Skeletal area,0.7,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Diameter of branch in cross section,0.7,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,% MgCO3 at branch tips,0.644444444,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,% MgCO3 by weight in distal and proximal branch,0.644444444,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,% CaCO3 in branch,0.7,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Zooid formation,0.666666667,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Cuticle thickness,0.522222222,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Cuticle texture,0.522222222,Increases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Organization of lophophore tentacle,0.522222222,No_Response
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Organizational structure related to cellular functioning,0.577777778,Decreases
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Protein production,0.566666667,Other
Animalia,Bryozoa,Gymnolaemata,Cheilostomata,Myriozoidae,Myriapora,truncata,Change in protein expression,0.511111111,Other
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,glaciale,Growth,0.75,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,glaciale,Cell density,0.661111111,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,glaciale,Cell wall thickness,0.727777778,Decreases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Lithothamniaceae,Lithothamnion,glaciale,Strain on structure,0.661111111,Increases
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Arm regeneration,0.694444444,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Length of regrown arm,0.694444444,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Whole animal weigh post experiment,0.694444444,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Growth rate (mass),0.694444444,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Nutrient storage,0.605555556,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Biochemical composition of body wall,0.55,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Body composition of pyloric caeca,0.55,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Energy content of intact and regenerating arms,0.605555556,No_Response
Animalia,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,clathrata,Righting time,0.605555556,No_Response
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophionereididae,Ophionereis,schayeri,respiration rate,0.508888889,Decreases
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophionereididae,Ophionereis,schayeri,Movement after metabolic trial,0.475555556,Decreases
Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,ophiura,Mortality,0.712222222,No_Response
